Phone Number,name,Phone to Name.name,Phone to Name.source,Phone to Name.vpa,Phone Name Attributes.businessNameDetected,Phone Name Attributes.digitalage,Phone Name Attributes.firstNameMatch,Phone Name Attributes.lastNameMatch,Phone Name Attributes.nameMatchScore,Phone Name Attributes.ndrScore,Phone Name Attributes.phoneFootprintStrengthOverall,Phone Name Attributes.phoneNameDigitalAge,Phone Name Attributes.unrScore,Phone Network.currentNetworkName,Phone Network.currentNetworkRegion,Phone Network.imsi,Phone Network.isPhoneReachable,Phone Network.numberBillingType,Phone Network.numberHasPortingHistory,Phone Network.portedFromNetworkName,Phone Network.portedFromNetworkRegion,Phone Social Premium.a23games,Phone Social Premium.amazon,Phone Social Premium.byjus,Phone Social Premium.flipkart,Phone Social Premium.housing,Phone Social Premium.indiamart,Phone Social Premium.instagram,Phone Social Premium.jeevansaathi,Phone Social Premium.jiomart,Phone Social Premium.my11,Phone Social Premium.paytm,Phone Social Premium.rummycircle,Phone Social Premium.shaadi,Phone Social Premium.swiggy,Phone Social Premium.whatsapp,Phone Social Premium.yatra,Risk Model.alternateRiskScore,Risk Model.digitalFootprint,Risk Model.identityConfidence,Risk Model.negativeInsights,Risk Model.phoneSocialMediaCount,Risk Model.positiveInsights,Risk Model.socialFootprintScore,Risk Model.telecomRisk,Zone,City,State
542287714511,Sam Singh,,,,False,-1,False,False,-1,-1.0,Low,-1,-1.0,Reliance Jio,UP-West,4058700000.0,True,prepaid,True,IDEA,UP-West,Error,Account Found,,Account Not Found,Account Not Found,,,,,Error,,Error,Account Not Found,,Error,Error,666,Medium,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Person's phone has a digital age of less than 6 months."",""Email does not exist."",""Email's domain does not exist.""]",1,[],331,Medium,Vrindavan,Vrindavan,Uttar Pradesh
541433346208,Jane Brown,,,,False,1906,False,False,-1,-1.0,Medium,-1,-1.0,Airtel,Delhi,4041000000.0,True,prepaid,True,Vodafone,Delhi,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Error,Error,595,High,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",3,"[""Person's has significant internet presence.""]",295,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
583549592194,John Smith,John Brown,OKICICI,034043252267@randomvpa,False,1916,True,True,100,1.0,High,1916,0.0,Reliance Jio,UP-West,4058702282.0,True,prepaid,True,IDEA,UP-West,Error,Account Not Found,Account Not Found,Error,Account Not Found,Account Found,Account Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Found,Error,Error,421,High,High,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",5,"[""Person's name matched against multiple sources."",""Person's has significant internet presence.""]",267,Medium,Agra,Agra,Uttar Pradesh
451571014845,John Brown,Priya Sharma,OKHDFCBANK,567604069087@randomvpa,False,1180,False,True,77,0.0,Medium,-1,0.5,Vodafone,Delhi,4041134418.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Error,Error,461,Medium,High,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",4,"[""Person's name matched against multiple sources.""]",195,Medium,East,New Delhi,New Delhi
468943354584,John Smith,Sam Sharma,OKSBI,875200637547@randomvpa,False,1906,False,False,-1,1.0,High,-1,1.0,IDEA,Delhi,4040455360.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Error,Error,618,High,Low,"[""Address seems to be incomplete."",""Person's name differed across mutiple sources."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",4,"[""Person's has significant internet presence.""]",195,Medium,Faridabad,Faridabad,Haryana
758537706178,Tom Singh,,,,False,1916,True,False,86,1.0,High,1916,0.0,Reliance Jio,Rajasthan,4058684820.0,True,prepaid,True,Airtel,Rajasthan,Error,Account Found,Account Not Found,Account Found,Account Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Found,Error,Error,421,High,High,"[""Address seems to be incomplete."",""Email does not exist."",""Email's domain does not exist.""]",7,"[""Person's name matched against multiple sources."",""Person's has significant internet presence.""]",323,Medium,Jaipur,Jaipur,Rajasthan
351616997482,Raj Sharma,Sue White,OKICICI,277872108361@randomvpa,False,2051,True,True,100,1.0,High,-1,0.0,Airtel,Rajasthan,4047000000.0,True,prepaid,False,,,Error,Account Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Error,Error,484,High,High,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",3,"[""Person's name matched against multiple sources."",""Person's has significant internet presence.""]",314,Medium,Jaipur,Jaipur,Rajasthan
871083052893,Sam Singh,,,,False,39,False,False,-1,-1.0,Low,-1,-1.0,Airtel,Delhi,4041088269.0,True,prepaid,False,,,Error,Account Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Error,Error,571,Medium,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Person's phone has a digital age of less than 6 months."",""Email does not exist."",""Email's domain does not exist.""]",5,[],210,Medium,Gurgaon,New Delhi,New Delhi
659921175893,Jane Singh,Jane Sharma,PAYTM,791497846990@randomvpa,False,2230,True,True,100,0.333333,High,1896,0.333333,Airtel,Delhi,4041098107.0,True,prepaid,False,,,Error,Account Found,Account Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Error,Error,445,High,High,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",5,"[""Person's name matched against multiple sources."",""Person's has significant internet presence.""]",210,Medium,Faridabad,Faridabad,Haryana
590246854836,Sue Brown,,,,False,2099,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,Bihar and Jharkhand,4058563783.0,True,prepaid,False,,,Error,Account Found,Account Not Found,Error,Account Not Found,Account Found,Account Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Found,Error,Error,532,High,Medium,"[""Address seems to be incomplete."",""Email does not exist."",""Email's domain does not exist.""]",6,"[""Person's has significant internet presence.""]",278,Medium,South,New Delhi,New Delhi
367663099144,Raj Singh,Sue Singh,YBL,455118429949@randomvpa,False,2158,True,False,86,1.0,Medium,-1,0.0,Vodafone,Madhya Pradesh,4057560000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,524,High,High,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",1,"[""Person's name matched against multiple sources."",""Person's has significant internet presence.""]",225,Medium,Gwalior,Gwalior,Madhya Pradesh
527805596636,Sue Brown,Lisa Smith,YBL,187293892718@randomvpa,False,1906,False,False,-1,1.0,Medium,-1,1.0,Reliance Jio,Rajasthan,4058680000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Error,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Found,Error,Error,634,High,Low,"[""Address seems to be incomplete."",""Person's name differed across mutiple sources."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",3,"[""Person's has significant internet presence.""]",352,Medium,Jaipur,Jaipur,Rajasthan
089849445088,Priya Singh,,,,False,1510,False,False,-1,-1.0,Medium,-1,-1.0,Airtel,Madhya Pradesh,4049300000.0,True,prepaid,True,Reliance Jio,Madhya Pradesh,Error,Account Not Found,Account Not Found,Error,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Error,Error,634,High,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",2,"[""Person's has significant internet presence.""]",310,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
799967366671,Lisa Smith,John Smith,IBL,583380462692@randomvpa,False,146,True,True,100,1.0,Medium,-1,0.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,True,Airtel,Delhi,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Error,Error,461,Medium,High,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Person's phone has a digital age of less than 6 months."",""Email does not exist."",""Email's domain does not exist.""]",5,"[""Person's name matched against multiple sources.""]",177,Medium,Faridabad,Faridabad,Haryana
647501554476,Raj Smith,,,,False,2720,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Found,Error,Error,571,High,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",3,"[""Person's has significant internet presence.""]",375,Medium,East,New Delhi,New Delhi
688923951888,Jane Smith,,,,False,387,False,False,-1,-1.0,Medium,-1,-1.0,Vodafone,UP-East,4041500000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Error,Error,571,Medium,Medium,"[""Address seems to be incomplete."",""Email does not exist."",""Email's domain does not exist.""]",6,[],209,Medium,East,New Delhi,New Delhi
822808166747,Priya Doe,,,,False,1733,False,False,-1,-1.0,High,-1,-1.0,Reliance Jio,Rajasthan,4058680000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Error,Error,555,High,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",4,"[""Person's has significant internet presence.""]",195,Medium,Jaipur,Jaipur,Rajasthan
168174137759,Sam Brown,,,,False,708,False,False,-1,-1.0,Low,-1,-1.0,Airtel,UP-East,4055400000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Error,Error,650,Medium,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",1,[],354,Medium,Lucknow,Lucknow,Uttar Pradesh
128140086954,Sam Singh,,,,False,524,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,False,,,Error,Account Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Error,Error,571,Medium,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",4,[],309,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
766138948434,Jane Singh,John Brown,PAYTM,738772754052@randomvpa,False,245,True,False,100,1.0,Medium,-1,0.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,421,Medium,High,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",5,"[""Person's name matched against multiple sources.""]",605,Medium,North East,New Delhi,New Delhi
669736764713,Sue Brown,Priya Sharma,AXL,014298936271@randomvpa,False,1964,False,False,-1,1.0,High,-1,1.0,Vodafone,Delhi,4041100000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Error,Error,618,High,Low,"[""Address seems to be incomplete."",""Person's name differed across mutiple sources."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",4,"[""Person's has significant internet presence.""]",195,Medium,East,New Delhi,New Delhi
837843689718,Sue Brown,,,,False,-1,False,False,-1,-1.0,Low,-1,-1.0,Reliance Jio,Rajasthan,4058680000.0,True,prepaid,True,IDEA,Rajasthan,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Error,Error,666,Medium,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Person's phone has a digital age of less than 6 months."",""Email does not exist."",""Email's domain does not exist.""]",1,[],354,Medium,Jaipur,Jaipur,Rajasthan
226925811335,Lisa Singh,,,,False,415,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,Rajasthan,4058688082.0,True,prepaid,False,,,Error,Account Found,,Account Found,Account Not Found,,,,,Error,,Error,Account Not Found,,Error,Error,650,Medium,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",2,[],345,Medium,Jaipur,Jaipur,Rajasthan
141823068142,Sue White,,,,False,337,False,False,13,1.0,Medium,-1,1.0,Reliance Jio,UP-West,4058700000.0,True,prepaid,False,,,Error,Account Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Error,Error,634,Medium,Low,"[""Address seems to be incomplete."",""Person's name differed across mutiple sources."",""Email does not exist."",""Email's domain does not exist.""]",6,[],186,Medium,Vrindavan,Vrindavan,Uttar Pradesh
133516497749,Priya White,,,,False,1977,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,Rajasthan,4058680000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Error,Error,634,High,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",1,"[""Person's has significant internet presence.""]",354,Medium,Jaipur,Jaipur,Rajasthan
986534642491,Sue Brown,Sam Smith,PAYTM,455678057294@randomvpa,False,1916,True,False,75,0.0,High,1916,0.5,Airtel,UP-West,4049700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Error,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Error,Error,484,High,High,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",3,"[""Person's name matched against multiple sources."",""Person's has significant internet presence.""]",197,Medium,Vrindavan,Vrindavan,Uttar Pradesh
